PartitionKey,RowKey,ASIN,AcceptedQuantity,Account,Availability,BackOrdered,CaseCost,CaseCostCurrency,CaseSize,ConfirmedShipDate,ExpectedDate,ModelNumber,POID,ProductIDType,Product_Image_URL,Product_URL,QuantityOutstanding,QuantityReceived,QuantityRequested,SKU,ShipLocation,Status,Title,TotalCost,TotalCostCurrency,UnitCost,UnitCostCurrency,Vendor,WindowEnd,WindowStart,WindowType
Demo,B01K0BX8XY-1TANFA3Z,B01K0BX8XY,,Demo,Discontinued: Obsolete,NO,,,,,,MS4T8DR,1TANFA3Z,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01K0BX8XY&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01K0BX8XY,,,2,B01K0BX8XY,"IND5 - Plainfield, IN",Closed,I Am Currently Unsupervised Adult Humor Novelty Graphic Sarcasm Funny T Shirt XL Black1,,,50,,Demo,02/05/2021,02/01/2021,Ship window (Collect)
Demo,B06ZXW2JL5-3PF2AYUF,B06ZXW2JL5,1,Demo,Accepted: EDI Only,NO,,,,,02/01/2021,46T4TT2,3PF2AYUF,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B06ZXW2JL5&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B06ZXW2JL5,,1,1,B06ZXW2JL5,"PIT2 - IMPERIAL, PA",Closed,GDTK Leather Passport Holder Cover Case RFID Blocking Travel Wallet,10.11,,10.11,,Demo,01/08/2021,01/04/2021,Ship window (Collect)
Demo,B06ZXW2JL5-1Z3XT3TU,B06ZXW2JL5,5,Demo,Accepted: EDI Only,NO,,,,,02/08/2021,46T4TT2,1Z3XT3TU,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B06ZXW2JL5&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B06ZXW2JL5,,5,5,B06ZXW2JL5,"TEB3 - Logan Township, NJ",Closed,GDTK Leather Passport Holder Cover Case RFID Blocking Travel Wallet,50.55,,10.11,,Demo,01/08/2021,01/04/2021,Ship window (Collect)
Demo,B06ZXW2JL5-1AXNTBAW,B06ZXW2JL5,3,Demo,Accepted: EDI Only,NO,,,,,03/15/2021,46T4TT2,1AXNTBAW,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B06ZXW2JL5&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B06ZXW2JL5,,3,3,B06ZXW2JL5,"PHL5 - Lewisberry, PA",Closed,GDTK Leather Passport Holder Cover Case RFID Blocking Travel Wallet,30.33,,10.11,,Demo,01/15/2021,01/11/2021,Ship window (Collect)
Demo,B06ZXW2JL5-1YPNZ13Y,B06ZXW2JL5,17,Demo,Accepted: EDI Only,NO,,,,,02/09/2021,46T4TT2,1YPNZ13Y,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B06ZXW2JL5&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B06ZXW2JL5,,17,17,B06ZXW2JL5,"GSP1 - Spartanburg, SC",Closed,GDTK Leather Passport Holder Cover Case RFID Blocking Travel Wallet,171.87,,10.11,,Demo,01/08/2021,01/04/2021,Ship window (Collect)
Demo,B06ZXW2JL5-32P2N1XZ,B06ZXW2JL5,4,Demo,Accepted: EDI Only,NO,,,,,01/22/2021,46T4TT2,32P2N1XZ,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B06ZXW2JL5&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B06ZXW2JL5,,4,4,B06ZXW2JL5,"IND5 - Plainfield, IN",Closed,GDTK Leather Passport Holder Cover Case RFID Blocking Travel Wallet,40.44,,10.11,,Demo,01/15/2021,01/11/2021,Ship window (Collect)
Demo,B06ZXW2JL5-33TU2AGR,B06ZXW2JL5,4,Demo,Accepted: EDI Only,NO,,,,,01/22/2021,46T4TT2,33TU2AGR,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B06ZXW2JL5&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B06ZXW2JL5,,4,4,B06ZXW2JL5,"PIT2 - IMPERIAL, PA",Closed,GDTK Leather Passport Holder Cover Case RFID Blocking Travel Wallet,40.44,,10.11,,Demo,01/15/2021,01/11/2021,Ship window (Collect)
Demo,B06ZXW2JL5-13RWW1PQ,B06ZXW2JL5,5,Demo,Accepted: EDI Only,NO,,,,,03/01/2021,46T4TT2,13RWW1PQ,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B06ZXW2JL5&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B06ZXW2JL5,,5,5,B06ZXW2JL5,"MKC4 - Edgerton , KS",Closed,GDTK Leather Passport Holder Cover Case RFID Blocking Travel Wallet,50.55,,10.11,,Demo,02/05/2021,02/01/2021,Ship window (Collect)
Demo,B06ZXW2JL5-1Y3PBTII,B06ZXW2JL5,3,Demo,Accepted: EDI Only,NO,,,,,02/04/2021,46T4TT2,1Y3PBTII,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B06ZXW2JL5&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B06ZXW2JL5,,3,3,B06ZXW2JL5,"TPA2 - Lakeland, FL",Closed,GDTK Leather Passport Holder Cover Case RFID Blocking Travel Wallet,30.33,,10.11,,Demo,01/08/2021,01/04/2021,Ship window (Collect)
Demo,B06ZXW2JL5-21FUA2XQ,B06ZXW2JL5,9,Demo,Accepted: EDI Only,NO,,,,,01/22/2021,46T4TT2,21FUA2XQ,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B06ZXW2JL5&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B06ZXW2JL5,,9,9,B06ZXW2JL5,"OAK3 - Patterson, CA",Closed,GDTK Leather Passport Holder Cover Case RFID Blocking Travel Wallet,90.99,,10.11,,Demo,01/15/2021,01/11/2021,Ship window (Collect)
Demo,B06ZXW2JL5-2NRF32AW,B06ZXW2JL5,2,Demo,Accepted: EDI Only,NO,,,,,01/24/2021,46T4TT2,2NRF32AW,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B06ZXW2JL5&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B06ZXW2JL5,,2,2,B06ZXW2JL5,"GSP1 - Spartanburg, SC",Closed,GDTK Leather Passport Holder Cover Case RFID Blocking Travel Wallet,20.22,,10.11,,Demo,01/15/2021,01/11/2021,Ship window (Collect)
Demo,B07BB39J73-2FF2ZNFZ,B07BB39J73,7,Demo,Accepted: EDI Only,NO,,,,,01/18/2021,DA9482,2FF2ZNFZ,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07BB39J73&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B07BB39J73,,7,7,B07BB39J73,"LGB8 - Rialto, CA",Closed,Creative Co-op DA4866 Aqua Whale Shaped Butter Dish with Lid,220.5,,31.5,,Demo,01/11/2021,01/05/2021,Ship window (Collect)
Demo,B06XGC5KXC-23AZTNWU,B06XGC5KXC,,Demo,Cancelled: Invalid product information,NO,,,,,,10467617,23AZTNWU,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B06XGC5KXC&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B06XGC5KXC,,,1,B06XGC5KXC,"BWI4 - Clear Brook, VA",Closed,Puersit Vintage 15 Inch Laptop Backpack Canvas College School Backpack with USB Charging Port for Travel Unisex Backpack,,,105.68,,Demo,02/05/2021,02/01/2021,Ship window (Collect)
Demo,B001XSLEN0-2F1PFZUZ,B001XSLEN0,,Demo,Cancelled: Out of stock,NO,,,,,,UNZIP,2F1PFZUZ,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B001XSLEN0&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B001XSLEN0,,,360,B001XSLEN0,"LGB8 - Rialto, CA",Closed,Fred UNZIPPED Hand-Blown Glass Bowl,,,13.98,,Demo,01/15/2021,01/11/2021,Ship window (Collect)
Demo,B0081TOXKK-1FF2B3ZT,B0081TOXKK,,Demo,Discontinued: Obsolete,NO,,,,,,BM1538,1FF2B3ZT,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0081TOXKK&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0081TOXKK,,,2,B0081TOXKK,"LGB8 - Rialto, CA",Closed,BigMouth Inc The Beast Giant Fist Shaped Drink Kooler,,,161.8,,Demo,01/08/2021,01/04/2021,Ship window (Collect)
Demo,B07F7792CN-2FF2ZNFZ,B07F7792CN,2,Demo,Accepted: EDI Only,NO,,,,,01/17/2021,HVYBWT5,2FF2ZNFZ,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07F7792CN&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B07F7792CN,,2,2,B07F7792CN,"LGB8 - Rialto, CA",Closed,I Am Currently Unsupervised Adult Humor Novelty Graphic Sarcasm Funny T Shirt XL Black1,34.98,,17.49,,Demo,01/11/2021,01/05/2021,Ship window (Collect)
Demo,B00642O1OO-2F1PFZUZ,B00642O1OO,,Demo,Cancelled: Invalid product information,NO,,,,,,DWTWGO,2F1PFZUZ,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00642O1OO&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B00642O1OO,,,1,B00642O1OO,"LGB8 - Rialto, CA",Closed,Areaware Hanno the Gorilla,,,192.66,,Demo,01/15/2021,01/11/2021,Ship window (Collect)
Demo,B00642O1OO-2Z3FFF3N,B00642O1OO,,Demo,Cancelled: Invalid product information,NO,,,,,,DWTWGO,2Z3FFF3N,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00642O1OO&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B00642O1OO,,,2,B00642O1OO,"LAX9 - FONTANA, CA",Closed,Areaware Hanno the Gorilla,,,192.66,,Demo,01/08/2021,01/04/2021,Ship window (Collect)
Demo,B00ETHVQZS-132PNNAN,B00ETHVQZS,,Demo,Discontinued: Obsolete,NO,,,,,,S4SOBQ7,132PNNAN,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00ETHVQZS&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B00ETHVQZS,,,64,B00ETHVQZS,"ONT8 - Moreno Valley, CA",Closed,"Organic All Natural Body Wash Soap. Anti-fungal, Anti-bacterial. Aloe, Shea Butter, Bentonite and Essential Oils. Concentrated-Long Lasting, Eco-Friendly. Hose Off Brand",,,45.3,,Demo,01/11/2021,01/05/2021,Ship window (Collect)
Demo,B00ETHVQZS-1ZF12WAW,B00ETHVQZS,,Demo,Discontinued: Obsolete,NO,,,,,,S4SOBQ7,1ZF12WAW,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00ETHVQZS&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B00ETHVQZS,,,4,B00ETHVQZS,"LAX9 - FONTANA, CA",Closed,"Organic All Natural Body Wash Soap. Anti-fungal, Anti-bacterial. Aloe, Shea Butter, Bentonite and Essential Oils. Concentrated-Long Lasting, Eco-Friendly. Hose Off Brand",,,45.3,,Demo,01/11/2021,01/05/2021,Ship window (Collect)
Demo,B00ETHVQZS-2FF2ZNFZ,B00ETHVQZS,,Demo,Discontinued: Obsolete,NO,,,,,,S4SOBQ7,2FF2ZNFZ,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00ETHVQZS&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B00ETHVQZS,,,28,B00ETHVQZS,"LGB8 - Rialto, CA",Closed,"Organic All Natural Body Wash Soap. Anti-fungal, Anti-bacterial. Aloe, Shea Butter, Bentonite and Essential Oils. Concentrated-Long Lasting, Eco-Friendly. Hose Off Brand",,,45.3,,Demo,01/11/2021,01/05/2021,Ship window (Collect)
Demo,B00NOPV7J6-2N3133YN,B00NOPV7J6,,Demo,Cancelled: Invalid product information,NO,,,,,,W9962,2N3133YN,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00NOPV7J6&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B00NOPV7J6,,,3,B00NOPV7J6,"JVL1 - BELOIT, WI",Closed,Rabbit Whiskey and Beverage Jumbo Chilling Stones Set (Chrome),,,35.75,,Demo,01/15/2021,01/11/2021,Ship window (Collect)
Demo,B00NOPV7J6-2FFQ3F2Y,B00NOPV7J6,,Demo,Cancelled: Invalid product information,NO,,,,,,W9962,2FFQ3F2Y,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00NOPV7J6&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B00NOPV7J6,,,1,B00NOPV7J6,"LAS6 - Las Vegas, NV",Closed,Rabbit Whiskey and Beverage Jumbo Chilling Stones Set (Chrome),,,35.75,,Demo,01/15/2021,01/11/2021,Ship window (Collect)
Demo,B00NOPV7J6-32NIXNZI,B00NOPV7J6,,Demo,Cancelled: Invalid product information,NO,,,,,,W9962,32NIXNZI,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00NOPV7J6&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B00NOPV7J6,,,3,B00NOPV7J6,"DEN2 - Aurora, CO",Closed,Rabbit Whiskey and Beverage Jumbo Chilling Stones Set (Chrome),,,35.75,,Demo,01/25/2021,01/19/2021,Ship window (Collect)
Demo,B00NOPV7J6-3FW3P23B,B00NOPV7J6,,Demo,Cancelled: Invalid product information,NO,,,,,,W9962,3FW3P23B,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00NOPV7J6&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B00NOPV7J6,,,1,B00NOPV7J6,"GSP1 - Spartanburg, SC",Closed,Rabbit Whiskey and Beverage Jumbo Chilling Stones Set (Chrome),,,35.75,,Demo,01/25/2021,01/19/2021,Ship window (Collect)
Demo,B00NOPV7J6-33U13AIZ,B00NOPV7J6,,Demo,Cancelled: Invalid product information,NO,,,,,,W9962,33U13AIZ,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00NOPV7J6&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B00NOPV7J6,,,1,B00NOPV7J6,"BOS7 - Fall River, MA",Closed,Rabbit Whiskey and Beverage Jumbo Chilling Stones Set (Chrome),,,35.75,,Demo,01/25/2021,01/19/2021,Ship window (Collect)
Demo,B01D2JEH1S-1UUUXWNF,B01D2JEH1S,,Demo,Discontinued: Obsolete,NO,,,,,,856299005574,1UUUXWNF,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01D2JEH1S&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01D2JEH1S,,,1,B01D2JEH1S,"SJC7 - Tracy, CA",Closed,"Flint Retractable Lint Roller, Refillable, 30 Sheets, Metallic Rose Gold",,,239.7,,Demo,01/15/2021,01/11/2021,Ship window (Collect)
Demo,B01D2JEH1S-1X3UBABF,B01D2JEH1S,,Demo,Discontinued: Obsolete,NO,,,,,,856299005574,1X3UBABF,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01D2JEH1S&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01D2JEH1S,,,1,B01D2JEH1S,"CMH2 - Groveport, OH",Closed,"Flint Retractable Lint Roller, Refillable, 30 Sheets, Metallic Rose Gold",,,239.7,,Demo,02/05/2021,02/01/2021,Ship window (Collect)
Demo,B01D2JEH1S-2ZAAFN3B,B01D2JEH1S,,Demo,Discontinued: Obsolete,NO,,,,,,856299005574,2ZAAFN3B,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01D2JEH1S&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01D2JEH1S,,,1,B01D2JEH1S,"LGB6 - Riverside, CA",Closed,"Flint Retractable Lint Roller, Refillable, 30 Sheets, Metallic Rose Gold",,,239.7,,Demo,01/15/2021,01/11/2021,Ship window (Collect)
Demo,B01D2JEH1S-2FGFP21T,B01D2JEH1S,,Demo,Discontinued: Obsolete,NO,,,,,,856299005574,2FGFP21T,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01D2JEH1S&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01D2JEH1S,,,1,B01D2JEH1S,"LAS6 - Las Vegas, NV",Closed,"Flint Retractable Lint Roller, Refillable, 30 Sheets, Metallic Rose Gold",,,239.7,,Demo,02/05/2021,02/01/2021,Ship window (Collect)
Demo,B01D2JEH1S-2RP3NANW,B01D2JEH1S,,Demo,Discontinued: Obsolete,NO,,,,,,856299005574,2RP3NANW,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01D2JEH1S&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01D2JEH1S,,,1,B01D2JEH1S,"MKC4 - Edgerton , KS",Closed,"Flint Retractable Lint Roller, Refillable, 30 Sheets, Metallic Rose Gold",,,239.7,,Demo,01/15/2021,01/11/2021,Ship window (Collect)
Demo,B01D2JEH1S-3GRUGGBQ,B01D2JEH1S,,Demo,Discontinued: Obsolete,NO,,,,,,856299005574,3GRUGGBQ,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01D2JEH1S&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01D2JEH1S,,,1,B01D2JEH1S,"CHA2 - Charleston, TN",Closed,"Flint Retractable Lint Roller, Refillable, 30 Sheets, Metallic Rose Gold",,,239.7,,Demo,02/05/2021,02/01/2021,Ship window (Collect)
Demo,B01D2JEH1S-3UGFRGIZ,B01D2JEH1S,,Demo,Discontinued: Obsolete,NO,,,,,,856299005574,3UGFRGIZ,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01D2JEH1S&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01D2JEH1S,,,1,B01D2JEH1S,"PDX7 - Salem, OR",Closed,"Flint Retractable Lint Roller, Refillable, 30 Sheets, Metallic Rose Gold",,,239.7,,Demo,01/15/2021,01/11/2021,Ship window (Collect)
Demo,B01D2JEH1S-3TFFXPRP,B01D2JEH1S,,Demo,Discontinued: Obsolete,NO,,,,,,856299005574,3TFFXPRP,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01D2JEH1S&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01D2JEH1S,,,1,B01D2JEH1S,"MEM6 - OLIVE BRANCH, MS",Closed,"Flint Retractable Lint Roller, Refillable, 30 Sheets, Metallic Rose Gold",,,239.7,,Demo,02/05/2021,02/01/2021,Ship window (Collect)
Demo,B01D2JEH1S-3UFFTA1A,B01D2JEH1S,,Demo,Discontinued: Obsolete,NO,,,,,,856299005574,3UFFTA1A,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01D2JEH1S&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01D2JEH1S,,,1,B01D2JEH1S,"JVL1 - BELOIT, WI",Closed,"Flint Retractable Lint Roller, Refillable, 30 Sheets, Metallic Rose Gold",,,239.7,,Demo,01/15/2021,01/11/2021,Ship window (Collect)
Demo,B01D2JEH1S-1T1GPYXX,B01D2JEH1S,,Demo,Discontinued: Obsolete,NO,,,,,,856299005574,1T1GPYXX,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01D2JEH1S&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01D2JEH1S,,,1,B01D2JEH1S,"LGB4 - Redlands, CA",Closed,"Flint Retractable Lint Roller, Refillable, 30 Sheets, Metallic Rose Gold",,,239.7,,Demo,02/05/2021,02/01/2021,Ship window (Collect)
Demo,B01D2JEH1S-1Y3A2FRF,B01D2JEH1S,,Demo,Discontinued: Obsolete,NO,,,,,,856299005574,1Y3A2FRF,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01D2JEH1S&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01D2JEH1S,,,1,B01D2JEH1S,"SJC7 - Tracy, CA",Closed,"Flint Retractable Lint Roller, Refillable, 30 Sheets, Metallic Rose Gold",,,239.7,,Demo,02/05/2021,02/01/2021,Ship window (Collect)
Demo,B01D2JEH1S-21FZ1FZB,B01D2JEH1S,,Demo,Discontinued: Obsolete,NO,,,,,,856299005574,21FZ1FZB,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01D2JEH1S&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01D2JEH1S,,,1,B01D2JEH1S,"CMH3 - Monroe, OH",Closed,"Flint Retractable Lint Roller, Refillable, 30 Sheets, Metallic Rose Gold",,,239.7,,Demo,01/15/2021,01/11/2021,Ship window (Collect)
Demo,B01D2JEH1S-2FGUAR2Z,B01D2JEH1S,,Demo,Discontinued: Obsolete,NO,,,,,,856299005574,2FGUAR2Z,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01D2JEH1S&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01D2JEH1S,,,1,B01D2JEH1S,"ABE4 - Easton, PA",Closed,"Flint Retractable Lint Roller, Refillable, 30 Sheets, Metallic Rose Gold",,,239.7,,Demo,01/15/2021,01/11/2021,Ship window (Collect)
Demo,B0727WVCSH-2F1PFZUZ,B0727WVCSH,,Demo,Cancelled: Invalid product information,NO,,,,,,PWU16ZK,2F1PFZUZ,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0727WVCSH&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0727WVCSH,,,5,B0727WVCSH,"LGB8 - Rialto, CA",Closed,GDTK Leather Passport Holder Cover Case RFID Blocking Travel Wallet,,,85.4,,Demo,01/15/2021,01/11/2021,Ship window (Collect)
Demo,B0754NQ32D-2TBZZU1A,B0754NQ32D,,Demo,Cancelled: Out of stock,NO,,,,,,NF-Wine Red,2TBZZU1A,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0754NQ32D&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0754NQ32D,,,1,B0754NQ32D,"LAS7 - Las Vegas, NV",Closed,"Premium Glass Nail File With Case, Crystal Diamond Salon Best Beauty Nail Buffer For Natural and Acrylic Nails Christmas Gift for Woman and Man,Apricot",,,27.45,,Demo,01/25/2021,01/19/2021,Ship window (Collect)
Demo,B0754NQ32D-3QUW2AZG,B0754NQ32D,8,Demo,Accepted: EDI Only,NO,,,,,02/05/2021,NF-Wine Red,3QUW2AZG,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0754NQ32D&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0754NQ32D,,8,8,B0754NQ32D,"LGA9 - Edison, NJ",Closed,"Premium Glass Nail File With Case, Crystal Diamond Salon Best Beauty Nail Buffer For Natural and Acrylic Nails Christmas Gift for Woman and Man,Apricot",219.6,,27.45,,Demo,02/05/2021,02/01/2021,Ship window (Collect)
Demo,B0754NQ32D-31PN2ZUN,B0754NQ32D,2,Demo,Accepted: EDI Only,NO,,,,,02/12/2021,NF-Wine Red,31PN2ZUN,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0754NQ32D&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0754NQ32D,,2,2,B0754NQ32D,"TPA1 - Ruskin, FL",Closed,"Premium Glass Nail File With Case, Crystal Diamond Salon Best Beauty Nail Buffer For Natural and Acrylic Nails Christmas Gift for Woman and Man,Apricot",54.9,,27.45,,Demo,02/05/2021,02/01/2021,Ship window (Collect)
Demo,B074VYYZKG-1PQTANQA,B074VYYZKG,8,Demo,Accepted: EDI Only,NO,,,,,01/15/2021,HY0504,1PQTANQA,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B074VYYZKG&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B074VYYZKG,,8,8,B074VYYZKG,"PDX7 - Salem, OR",Closed,"Paddywax Hygge Collection Scented Soy Wax Candle, 15-Ounce, Rosewood & Patchouli",337.6,,42.2,,Demo,01/08/2021,01/04/2021,Ship window (Collect)
Demo,B01IBALLEY-23IAFAPA,B01IBALLEY,,Demo,Discontinued: Obsolete,NO,,,,,,JLQ01829-1,23IAFAPA,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01IBALLEY&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01IBALLEY,,,4,B01IBALLEY,"LGB8 - Rialto, CA",Closed,Drasawee Kawaii Comfort Sleeping Ice Bag Stuffed Eye Mask Blindfold 6#,,,14.25,,Demo,02/12/2021,02/08/2021,Ship window (Collect)
