PartitionKey,RowKey,ASIN,Account,Average_Sales_Price,Average_Sales_Price_Prior_Period,Brand,Change_in_GV_Last_Year,Change_in_Glance_View_Prior_Period,Distributor_View,Model_Or_Style_Number,Occurrence,Product_Image_URL,Product_Title,Product_URL,Rep_OOS_Percent_of_Total,Reporting_Range,Sales_View,Shipped_COGS,Shipped_COGS_Last_Year,Shipped_COGS_Percent_of_Total,Shipped_COGS_Prior_Period,Shipped_Units,Shipped_Units_Last_Year,Shipped_Units_Percent_of_Total,Shipped_Units_Prior_Period,UPC,Viewing_End,Viewing_Start,LBB_Price,Rep_OOS,Rep_OOS_Prior_Period,Subcategory_Sales_Rank
01-03-2021,B0752CGTSP_01_03_2021,B0752CGTSP,Demo,0,0,Polaroid,2.5,0.16666666666666674,,POLSP01NB,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0752CGTSP&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Polaroid Snap Instant Digital Camera (Blue) with ZINK Zero Ink Printing Technology,https://www.amazon.com/dp/B0752CGTSP,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,940360568430,01/09/2021,01/03/2021,0,0,0,
01-03-2021,B00C57QY4W_01_03_2021,B00C57QY4W,Demo,0,0,Whistle,,,,TAGG3G,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00C57QY4W&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Tagg GPS Pet Tracker - Dog and Cat Collar Attachment, White",https://www.amazon.com/dp/B00C57QY4W,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,645521696327,01/09/2021,01/03/2021,0,0,,
01-03-2021,B01KKUF0DQ_01_03_2021,B01KKUF0DQ,Demo,0,0,Feelin Good Tees,3.4,1.4444444444444446,,9YU32UV,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01KKUF0DQ&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Feelin Good Tees I Wear This Shirt Periodically Funny Science T Shirt XL Dark Grey,https://www.amazon.com/dp/B01KKUF0DQ,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,76014875856,01/09/2021,01/03/2021,,0,,
01-03-2021,B000TAS9XQ_01_03_2021,B000TAS9XQ,Demo,0,0,,-0.6507936507936507,0.5714285714285714,,SK CLOCKY 2,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B000TAS9XQ&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"CLOCKY Alarm Clock on Wheels (Original) | Loudest for Heavy Sleeper (Adult or Kid Bed-Room Robot Clockie) Funny, Rolling, Run-Away, Moving, Jumping (Pink)",https://www.amazon.com/dp/B000TAS9XQ,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,708722535219,01/09/2021,01/03/2021,,0,,
01-03-2021,B00NMFCD4Q_01_03_2021,B00NMFCD4Q,Demo,0,0,Feelin Good Tees,-1,,,HCC54UQ,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00NMFCD4Q&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Never Forget Funny Retro Music Mens Novelty Funny T Shirt L Military,https://www.amazon.com/dp/B00NMFCD4Q,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,29349811336,01/09/2021,01/03/2021,,,,
01-03-2021,B001989WIS_01_03_2021,B001989WIS,Demo,0,0,,0,,,SK CLOCKY 3,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B001989WIS&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"CLOCKY Alarm Clock on Wheels (Original) | Loudest for Heavy Sleeper (Adult or Kid Bed-Room Robot Clockie) Funny, Rolling, Run-Away, Moving, Jumping (Pink)",https://www.amazon.com/dp/B001989WIS,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,814996424010,01/09/2021,01/03/2021,0,0,,
01-03-2021,B000FNDVD0_01_03_2021,B000FNDVD0,Demo,0,0,Victorinox,0,-0.8571428571428572,,54002,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B000FNDVD0&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Victorinox Swiss Army Classic SD Pocket Knife, StayGlow",https://www.amazon.com/dp/B000FNDVD0,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,80449112330,01/09/2021,01/03/2021,0,0,,
01-03-2021,B07J38S5K1_01_03_2021,B07J38S5K1,Demo,0,0,Brixton,-1,,,58O2TI0,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07J38S5K1&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Brixton Men's Oath III Medium Profile Adjustable Snapback Hat, heather grey/black, One Size",https://www.amazon.com/dp/B07J38S5K1,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,556971671574,01/09/2021,01/03/2021,,,,
01-03-2021,B07QNHNMF1_01_03_2021,B07QNHNMF1,Demo,225.78,0,Arctic Paw,0.6666666666666667,0.6666666666666667,,QI24P4C,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07QNHNMF1&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Arctic Paw Beanie for Women Cable Knit Beanie with Faux Fur Pompom Ears Beige,https://www.amazon.com/dp/B07QNHNMF1,0,Weekly,Shipped COGS,314.96000000000004,0,0.005439972641234875,0,2,0,0.0009652509652509653,0,605386065135,01/09/2021,01/03/2021,0,0,0,103
01-03-2021,B00BFO1ZW2_01_03_2021,B00BFO1ZW2,Demo,0,0,Victorinox,-1,-1,,0.6223.94US2,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00BFO1ZW2&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Victorinox Swiss Army Classic SD Pocket Knife, StayGlow",https://www.amazon.com/dp/B00BFO1ZW2,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,372073076488,01/09/2021,01/03/2021,0,0,0,
01-03-2021,B00NMFDCOG_01_03_2021,B00NMFDCOG,Demo,0,0,Feelin Good Tees,1.5,,,KWTVXKM,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00NMFDCOG&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Never Forget Funny Retro Music Mens Novelty Funny T Shirt L Military,https://www.amazon.com/dp/B00NMFDCOG,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,292644042581,01/09/2021,01/03/2021,,0,,
01-03-2021,B07SX1GCVD_01_03_2021,B07SX1GCVD,Demo,0,-1,ROYAL CRAFT WOOD,0.5,0,,RCW-01,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07SX1GCVD&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"ROYAL CRAFT WOOD Luxury Bathtub Caddy Tray, One or Two Person Bath and Bed Tray, Bonus Free Soap Holder (Natural Bamboo Color) (Natural)",https://www.amazon.com/dp/B07SX1GCVD,0,Weekly,Shipped COGS,0,0,0,-1,0,0,0,-1,474435320746,01/09/2021,01/03/2021,0,0,0,
01-03-2021,B01CGVSF5C_01_03_2021,B01CGVSF5C,Demo,48.17000000000001,0,Polaroid,0.45454545454545453,0.33333333333333326,,POLSP01BP,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01CGVSF5C&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Polaroid Snap Instant Digital Camera (Blue) with ZINK Zero Ink Printing Technology,https://www.amazon.com/dp/B01CGVSF5C,0,Weekly,Shipped COGS,267.42,0,0.0046188642485364174,0,6,0,0.0028957528957528956,0,202573525997,01/09/2021,01/03/2021,0,0,0,190
01-03-2021,B01HFFXLP8_01_03_2021,B01HFFXLP8,Demo,0,0,Feelin Good Tees,,0,,TKQX4OY,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01HFFXLP8&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,I Am Currently Unsupervised Adult Humor Novelty Graphic Sarcasm Funny T Shirt XL Black1,https://www.amazon.com/dp/B01HFFXLP8,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,811701250545,01/09/2021,01/03/2021,0,0,,
01-03-2021,B00QSNKIMI_01_03_2021,B00QSNKIMI,Demo,79.7,0,Feelin Good Tees,7,3,,8EPWTPH,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00QSNKIMI&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Feelin Good Tees I Wear This Shirt Periodically Funny Science T Shirt XL Dark Grey,https://www.amazon.com/dp/B00QSNKIMI,0,Weekly,Shipped COGS,294.88,3,0.005093151931824168,0,4,3,0.0019305019305019305,0,664697831660,01/09/2021,01/03/2021,0,0,0,175
01-03-2021,B072WBC9DC_01_03_2021,B072WBC9DC,Demo,13.5,0,W&P,0,-0.5,,MAS-CARRYKIT-MG,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B072WBC9DC&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"W&P MAS-CARRYKIT-GT Carry on Cocktail Kit, Gin and Tonic, Travel Kit for Drinks on the Go, Craft Cocktails, TSA Approved",https://www.amazon.com/dp/B072WBC9DC,0,Weekly,Shipped COGS,130,0.1111111111111111,0.0022453531983760914,0,10,-0.16666666666666669,0.004826254826254826,0,570333717019,01/09/2021,01/03/2021,0,0,0,75
01-03-2021,B00EYPGLPA_01_03_2021,B00EYPGLPA,Demo,0,-1,Pendleton,6,2.5,,Q6HPQSG,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00EYPGLPA&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Pendleton Twin Camp Blanket with Carrier - Green Heather,https://www.amazon.com/dp/B00EYPGLPA,0,Weekly,Shipped COGS,0,0,0,-1,0,0,0,-1,553132444744,01/09/2021,01/03/2021,0,0,0,
01-03-2021,B01H1G1IY2_01_03_2021,B01H1G1IY2,Demo,0,0,Petcube,-1,0,,P161WB5M,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01H1G1IY2&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Petcube First Generation Camera for Pets with HD 720p Video, Wi-Fi and Two-Way Audio",https://www.amazon.com/dp/B01H1G1IY2,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,645126635426,01/09/2021,01/03/2021,0,0,0,
01-03-2021,B019FBB19S_01_03_2021,B019FBB19S,Demo,0,-1,Monkey Business,0,-0.33333333333333337,,MB6725,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B019FBB19S&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Beanie Cap Decorative Silicone Bottle Stopper in a gift box, Set of Two, Novelty Cork Replacement, Beverage and wine Keeper, champagne bottle stoppers by Monkey Business (See Color Options)",https://www.amazon.com/dp/B019FBB19S,0,Weekly,Shipped COGS,0,0,0,-1,0,0,0,-1,720937839295,01/09/2021,01/03/2021,0,0,0,
01-03-2021,B01H1FCHV6_01_03_2021,B01H1FCHV6,Demo,0,0,Feelin Good Tees,-0.5,,,B6N6THC,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01H1FCHV6&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,I Am Currently Unsupervised Adult Humor Novelty Graphic Sarcasm Funny T Shirt XL Black1,https://www.amazon.com/dp/B01H1FCHV6,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,555895647324,01/09/2021,01/03/2021,0,0,,
01-03-2021,B00NRFAZEQ_01_03_2021,B00NRFAZEQ,Demo,0,0,Fred & Friends,-1,-1,,5141911,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00NRFAZEQ&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Fred SAUCED UP Ravioli Spoon Rest, one size - 5141922",https://www.amazon.com/dp/B00NRFAZEQ,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,752145819796,01/09/2021,01/03/2021,,,,
01-03-2021,B011AIHHBU_01_03_2021,B011AIHHBU,Demo,0,0,W&P,0.2,0,,MAS-CARRYKIT-MM,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B011AIHHBU&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"W&P MAS-CARRYKIT-GT Carry on Cocktail Kit, Gin and Tonic, Travel Kit for Drinks on the Go, Craft Cocktails, TSA Approved",https://www.amazon.com/dp/B011AIHHBU,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,808760802146,01/09/2021,01/03/2021,0,0,0,
01-03-2021,B07J5GLC8Y_01_03_2021,B07J5GLC8Y,Demo,0,0,Vela Lanterns,3,3,,ZU7HXVL,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07J5GLC8Y&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Vela Lanterns Moroccan Style Candle Lantern, Medium, Purple Glass",https://www.amazon.com/dp/B07J5GLC8Y,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,690784490369,01/09/2021,01/03/2021,0,0,,
01-03-2021,B07PVN6M48_01_03_2021,B07PVN6M48,Demo,0,0,SONGDU,1,0.19999999999999996,,SD-9238-LEABDSH,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07PVN6M48&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,SONGDU Men's Ultra-Thin Quartz Analog Date Wrist Watch with Black Leather Strap,https://www.amazon.com/dp/B07PVN6M48,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,357344463244,01/09/2021,01/03/2021,0,0,,
01-03-2021,B01LYJLWY5_01_03_2021,B01LYJLWY5,Demo,0,0,Fred & Friends,1.4,-0.25,,5190012,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01LYJLWY5&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Fred and Friends Maki Tacks Sushi Pushpins and Holder,https://www.amazon.com/dp/B01LYJLWY5,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,385327411370,01/09/2021,01/03/2021,0,0,,
01-03-2021,B07F783PDC_01_03_2021,B07F783PDC,Demo,0,0,Feelin Good Tees,,0,,6P9WO20,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07F783PDC&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Never Forget Funny Retro Music Mens Novelty Funny T Shirt L Military,https://www.amazon.com/dp/B07F783PDC,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,857326695510,01/09/2021,01/03/2021,,0,,
01-03-2021,B07VXQMD5M_01_03_2021,B07VXQMD5M,Demo,0,0,Brixton,,3,,KU0XKXB,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07VXQMD5M&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Brixton Men's Oath III Medium Profile Adjustable Snapback Hat, heather grey/black, One Size",https://www.amazon.com/dp/B07VXQMD5M,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,376197726196,01/09/2021,01/03/2021,0,0,,
01-03-2021,B00WH1RXNC_01_03_2021,B00WH1RXNC,Demo,0,0,,-1,-1,,MUG-175,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00WH1RXNC&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Funny Guy Mugs Coffee Makes Me Poop Ceramic Coffee Mug, Brown, 11-Ounce",https://www.amazon.com/dp/B00WH1RXNC,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,291696413771,01/09/2021,01/03/2021,,,,
01-03-2021,B07PWL6BVC_01_03_2021,B07PWL6BVC,Demo,0,0,SONGDU,-0.6,,,SD-9238-LZ,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07PWL6BVC&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,SONGDU Men's Ultra-Thin Quartz Analog Date Wrist Watch with Black Leather Strap,https://www.amazon.com/dp/B07PWL6BVC,0.002173913043478261,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,585663130506,01/09/2021,01/03/2021,,0.5,,
01-03-2021,B009JITGQ8_01_03_2021,B009JITGQ8,Demo,0,0,Pendleton,-0.2,-0.33333333333333337,,70274 GRCY QUEN,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B009JITGQ8&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Pendleton National Park Blanket - Full Crater Lake One Size,https://www.amazon.com/dp/B009JITGQ8,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,568541344718,01/09/2021,01/03/2021,0,0,0,
01-03-2021,B07DYY3FXB_01_03_2021,B07DYY3FXB,Demo,0,0,SixVector,,-0.5,,SXKHAFX,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07DYY3FXB&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Premium Glass Nail File With Case, Crystal Diamond Salon Best Beauty Nail Buffer For Natural and Acrylic Nails Christmas Gift for Woman and Man,Apricot",https://www.amazon.com/dp/B07DYY3FXB,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,576194887090,01/09/2021,01/03/2021,0,0,,
01-03-2021,B00BU1IWJO_01_03_2021,B00BU1IWJO,Demo,0,0,Fred & Friends,-1,,,TTAN,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00BU1IWJO&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Fred SPIKED TEA Narwhal Tea Infuser,https://www.amazon.com/dp/B00BU1IWJO,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,879268747544,01/09/2021,01/03/2021,,,,
01-03-2021,B004LZBURC_01_03_2021,B004LZBURC,Demo,0,0,NEFF,-1,0,,H8RRL79,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B004LZBURC&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Neff Unisex Daily Beanie, Warm, Slouchy, Soft Headwear, Teal, One Size",https://www.amazon.com/dp/B004LZBURC,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,570912034392,01/09/2021,01/03/2021,0,0,0,
01-03-2021,B06XHW25T7_01_03_2021,B06XHW25T7,Demo,17.09,0,Feelin Good Tees,0,0,,TEIEI75,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B06XHW25T7&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Feelin Good Tees I Wear This Shirt Periodically Funny Science T Shirt XL Dark Grey,https://www.amazon.com/dp/B06XHW25T7,0,Weekly,Shipped COGS,55.3,0,0.0009551387066938296,0,5,0,0.002413127413127413,0,445222742670,01/09/2021,01/03/2021,0,0,0,113
01-03-2021,B00UL6PQNY_01_03_2021,B00UL6PQNY,Demo,0,0,,,,,5152685,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00UL6PQNY&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Fred and Friends Maki Tacks Sushi Pushpins and Holder,https://www.amazon.com/dp/B00UL6PQNY,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,600276361638,01/09/2021,01/03/2021,,0,,
01-03-2021,B00BVXJG28_01_03_2021,B00BVXJG28,Demo,0,0,Grimm's Spiel und Holz Design,0,0,,ED024A7,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00BVXJG28&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Grimm's Wooden City & Town Waldorf Building Blocks Set, Village of Small Houses",https://www.amazon.com/dp/B00BVXJG28,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,649110161789,01/09/2021,01/03/2021,0,0,0,
01-03-2021,B07C31QN3G_01_03_2021,B07C31QN3G,Demo,0,-1,,1.5,-0.375,,LS2501-26BPSS,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07C31QN3G&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Le Creuset Signature Enameled Cast-Iron 5-1/2-Quart Round French (Dutch) Oven, Caribbean",https://www.amazon.com/dp/B07C31QN3G,0,Weekly,Shipped COGS,0,0,0,-1,0,0,0,-1,439590063570,01/09/2021,01/03/2021,0,0,0,
01-03-2021,B074B4BQ4X_01_03_2021,B074B4BQ4X,Demo,0,0,,-0.2,0,,800-01-ORG,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B074B4BQ4X&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,AdirChef Grab N' Go Personal Coffee Maker with 15 oz. Travel Mug (Sour Green),https://www.amazon.com/dp/B074B4BQ4X,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,842925337998,01/09/2021,01/03/2021,0,0,0,
01-03-2021,B00BCP3MF2_01_03_2021,B00BCP3MF2,Demo,0,-1,Jellycat,0,1,,670983048766,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00BCP3MF2&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Jellycat Bashful Beige Bunny Stuffed Animal, Huge, 21 inches",https://www.amazon.com/dp/B00BCP3MF2,0,Weekly,Shipped COGS,0,0,0,-1,0,0,0,-1,129495965313,01/09/2021,01/03/2021,0,0,0,
01-03-2021,B01D2JEGOG_01_03_2021,B01D2JEGOG,Demo,0,0,Flint,1.5,4,,FLD03BHGR,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01D2JEGOG&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Flint Retractable Lint Roller, Refillable, 30 Sheets, Metallic Rose Gold",https://www.amazon.com/dp/B01D2JEGOG,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,74821778348,01/09/2021,01/03/2021,0,0,,
01-03-2021,B00U1NFVZ0_01_03_2021,B00U1NFVZ0,Demo,37.42,0.291235,Death Wish Coffee Co.,-0.6666666666666667,-0.5,,Z0JGHBE,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00U1NFVZ0&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Death Wish Organic USDA Certified Whole Bean Coffee, 16 Ounce Bag",https://www.amazon.com/dp/B00U1NFVZ0,0,Weekly,Shipped COGS,253.95000000000005,0.41193150227955094,0.004386211113289296,0.46352,15,0.6666666666666667,0.00723938223938224,0.666667,524758469846,01/09/2021,01/03/2021,0,0,0,76
01-03-2021,B07TXMZL49_01_03_2021,B07TXMZL49,Demo,11.76,0.128599,GDTK,0,-0.25,,PPZM61Y,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07TXMZL49&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,GDTK Leather Passport Holder Cover Case RFID Blocking Travel Wallet,https://www.amazon.com/dp/B07TXMZL49,0,Weekly,Shipped COGS,36.36,0,0.000628008017638113,2.200704,4,0,0.0019305019305019305,3,610117730756,01/09/2021,01/03/2021,0,0,0,80
01-03-2021,B07Z6L87WX_01_03_2021,B07Z6L87WX,Demo,0,0,Feelin Good Tees,,0,,K4JL4TO,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07Z6L87WX&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Never Forget Funny Retro Music Mens Novelty Funny T Shirt L Military,https://www.amazon.com/dp/B07Z6L87WX,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,277120707829,01/09/2021,01/03/2021,0,0,,
01-03-2021,B07PQNJV6G_01_03_2021,B07PQNJV6G,Demo,0,0,Ello,-1,,,W7HM4W2,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07PQNJV6G&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Ello Devon Glass Tumbler With Straw, Mint, 20 oz",https://www.amazon.com/dp/B07PQNJV6G,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,169055152195,01/09/2021,01/03/2021,,,,
01-03-2021,B00MW6JSZI_01_03_2021,B00MW6JSZI,Demo,0,0,Fred & Friends,1.5,-0.2857142857142857,,5141490,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00MW6JSZI&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Fred SPIKED TEA Narwhal Tea Infuser,https://www.amazon.com/dp/B00MW6JSZI,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,888123897845,01/09/2021,01/03/2021,0,0,0,
01-03-2021,B07J5RNBX1_01_03_2021,B07J5RNBX1,Demo,0,0,Vela Lanterns,,-0.6666666666666667,,.,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07J5RNBX1&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Vela Lanterns Moroccan Style Candle Lantern, Medium, Purple Glass",https://www.amazon.com/dp/B07J5RNBX1,0.002173913043478261,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,464247064830,01/09/2021,01/03/2021,,1,0,
01-03-2021,B00LZLJZSQ_01_03_2021,B00LZLJZSQ,Demo,51.23,0,Umbra,-0.6,5,,023274-660,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00LZLJZSQ&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Umbra Touch Waste, Small Trash Can with Lid, White",https://www.amazon.com/dp/B00LZLJZSQ,0,Weekly,Shipped COGS,145.23,0,0.0025084049615396896,0,3,0,0.0014478764478764478,0,434274983233,01/09/2021,01/03/2021,0,0,0,343
01-03-2021,B0076NOHM6_01_03_2021,B0076NOHM6,Demo,0,0,Le Creuset,1.3333333333333335,6,,LS2501-2659,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0076NOHM6&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Le Creuset Signature Enameled Cast-Iron 5-1/2-Quart Round French (Dutch) Oven, Caribbean",https://www.amazon.com/dp/B0076NOHM6,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,151520082021,01/09/2021,01/03/2021,0,0,,
